migsp,FIPS County Code,FIPS MCD Code,MIGCOUNTY,MIGSP Migration (3-digit) State Code,MIGPUMA
17,127,0,Massac County,17,800
17,129,0,Menard County,17,1602
17,131,0,Mercer County,17,202
17,133,0,Monroe County,17,1001
17,135,0,Montgomery County,17,501
17,137,0,Morgan County,17,401
17,139,0,Moultrie County,17,1602
17,141,0,Ogle County,17,2700
17,143,0,Peoria County,17,1701
17,145,0,Perry County,17,900
17,147,0,Piatt County,17,1602
17,149,0,Pike County,17,300
17,151,0,Pope County,17,800
17,153,0,Pulaski County,17,800
17,155,0,Putnam County,17,2501
17,157,0,Randolph County,17,1001
17,159,0,Richland County,17,700
17,161,0,Rock Island County,17,105
17,163,0,St. Clair County,17,1100
17,165,0,Saline County,17,800
17,167,0,Sangamon County,17,1300
17,169,0,Schuyler County,17,300
17,171,0,Scott County,17,401
17,173,0,Shelby County,17,1602
17,175,0,Stark County,17,2501
17,177,0,Stephenson County,17,2700
17,179,0,Tazewell County,17,1900
17,181,0,Union County,17,800
17,183,0,Vermilion County,17,2200
17,185,0,Wabash County,17,800
17,187,0,Warren County,17,202
17,189,0,Washington County,17,1001
17,191,0,Wayne County,17,700
17,193,0,White County,17,800
17,195,0,Whiteside County,17,104
17,197,0,Will County,17,3100
17,199,0,Williamson County,17,900
17,201,0,Winnebago County,17,2890
17,203,0,Woodford County,17,2501
18,1,0,Adams County,18,900
18,3,0,Allen County,18,1000
18,5,0,Bartholomew County,18,2900
18,7,0,Benton County,18,1100
18,9,0,Blackford County,18,1500
18,11,0,Boone County,18,1800
18,13,0,Brown County,18,2100
18,15,0,Carroll County,18,1100
18,17,0,Cass County,18,1300
18,19,0,Clark County,18,3600
18,21,0,Clay County,18,1600
18,23,0,Clinton County,18,1100
18,25,0,Crawford County,18,3400
18,27,0,Daviess County,18,2700
18,29,0,Dearborn County,18,3100
18,31,0,Decatur County,18,3000
18,33,0,DeKalb County,18,600
18,35,0,Delaware County,18,2000
18,37,0,Dubois County,18,3400
18,39,0,Elkhart County,18,500
18,41,0,Fayette County,18,2600
18,43,0,Floyd County,18,3500
18,45,0,Fountain County,18,1600
18,47,0,Franklin County,18,3100
18,49,0,Fulton County,18,700
18,51,0,Gibson County,18,3200
18,53,0,Grant County,18,1400
18,55,0,Greene County,18,2700
18,57,0,Hamilton County,18,1800
18,59,0,Hancock County,18,2500
18,61,0,Harrison County,18,3500
18,63,0,Hendricks County,18,2200
18,65,0,Henry County,18,1500
18,67,0,Howard County,18,1300
18,69,0,Huntington County,18,900
18,71,0,Jackson County,18,2900
18,73,0,Jasper County,18,700
18,75,0,Jay County,18,1500
18,77,0,Jefferson County,18,3000
18,79,0,Jennings County,18,3000
18,81,0,Johnson County,18,2400
18,83,0,Knox County,18,3400
18,85,0,Kosciusko County,18,800
18,87,0,LaGrange County,18,600
18,89,0,Lake County,18,100
18,91,0,LaPorte County,18,300
18,93,0,Lawrence County,18,2700
18,95,0,Madison County,18,1900
18,97,0,Marion County,18,2300
18,99,0,Marshall County,18,800
18,101,0,Martin County,18,2700
18,103,0,Miami County,18,1400
18,105,0,Monroe County,18,2800
18,107,0,Montgomery County,18,1100
18,109,0,Morgan County,18,2100
18,111,0,Newton County,18,700
18,113,0,Noble County,18,600
18,115,0,Ohio County,18,3100
18,117,0,Orange County,18,2700
18,119,0,Owen County,18,2700
18,121,0,Parke County,18,1600
18,123,0,Perry County,18,3400
18,125,0,Pike County,18,3400
18,127,0,Porter County,18,200
18,129,0,Posey County,18,3200
18,131,0,Pulaski County,18,700
18,133,0,Putnam County,18,2100
18,135,0,Randolph County,18,1500
18,137,0,Ripley County,18,3100
18,139,0,Rush County,18,2600
18,141,0,St. Joseph County,18,400
18,143,0,Scott County,18,3000
18,145,0,Shelby County,18,2500
18,147,0,Spencer County,18,3400
18,149,0,Starke County,18,700
18,151,0,Steuben County,18,600
18,153,0,Sullivan County,18,1600
18,155,0,Switzerland County,18,3100
18,157,0,Tippecanoe County,18,1200
18,159,0,Tipton County,18,1300
18,161,0,Union County,18,2600
18,163,0,Vanderburgh County,18,3300
18,165,0,Vermillion County,18,1600
18,167,0,Vigo County,18,1700
18,169,0,Wabash County,18,1400
18,171,0,Warren County,18,1600
18,173,0,Warrick County,18,3200
18,175,0,Washington County,18,3500
18,177,0,Wayne County,18,2600
18,179,0,Wells County,18,900
18,181,0,White County,18,1100
18,183,0,Whitley County,18,900
19,1,0,Adair County,19,1800
19,3,0,Adams County,19,1800
19,5,0,Allamakee County,19,400
19,7,0,Appanoose County,19,1800
19,9,0,Audubon County,19,1800
19,11,0,Benton County,19,1200
19,13,0,Black Hawk County,19,500
19,15,0,Boone County,19,1300
19,17,0,Bremer County,19,400
19,19,0,Buchanan County,19,700
19,21,0,Buena Vista County,19,1900
19,23,0,Butler County,19,600
19,25,0,Calhoun County,19,1900
19,27,0,Carroll County,19,1900
19,29,0,Cass County,19,2100
19,31,0,Cedar County,19,800
19,33,0,Cerro Gordo County,19,200
19,35,0,Cherokee County,19,1900
19,37,0,Chickasaw County,19,400
19,39,0,Clarke County,19,1800
19,41,0,Clay County,19,100
19,43,0,Clayton County,19,400
19,45,0,Clinton County,19,800
19,47,0,Crawford County,19,1900
19,49,0,Dallas County,19,1490
19,51,0,Davis County,19,2200
19,53,0,Decatur County,19,1800
19,55,0,Delaware County,19,700
19,57,0,Des Moines County,19,2300
19,59,0,Dickinson County,19,100
19,61,0,Dubuque County,19,700
19,63,0,Emmet County,19,100
19,65,0,Fayette County,19,400
19,67,0,Floyd County,19,200
19,69,0,Franklin County,19,600
19,71,0,Fremont County,19,2100
19,73,0,Greene County,19,1900
19,75,0,Grundy County,19,600
19,77,0,Guthrie County,19,1800
19,79,0,Hamilton County,19,600
19,81,0,Hancock County,19,200
19,83,0,Hardin County,19,600
19,85,0,Harrison County,19,2100
19,87,0,Henry County,19,2300
19,89,0,Howard County,19,400
19,91,0,Humboldt County,19,600
19,93,0,Ida County,19,1900
19,95,0,Iowa County,19,1200
19,97,0,Jackson County,19,700
19,99,0,Jasper County,19,1490
19,101,0,Jefferson County,19,2200
19,103,0,Johnson County,19,1100
19,105,0,Jones County,19,800
19,107,0,Keokuk County,19,2200
19,109,0,Kossuth County,19,200
19,111,0,Lee County,19,2300
19,113,0,Linn County,19,1000
19,115,0,Louisa County,19,2300
19,117,0,Lucas County,19,1800
19,119,0,Lyon County,19,100
19,121,0,Madison County,19,1490
19,123,0,Mahaska County,19,2200
19,125,0,Marion County,19,1490
19,127,0,Marshall County,19,1200
19,129,0,Mills County,19,2100
19,131,0,Mitchell County,19,200
19,133,0,Monona County,19,1900
19,135,0,Monroe County,19,1800
19,137,0,Montgomery County,19,2100
19,139,0,Muscatine County,19,800
19,141,0,O'Brien County,19,100
19,143,0,Osceola County,19,100
19,145,0,Page County,19,2100
19,147,0,Palo Alto County,19,100
19,149,0,Plymouth County,19,2000
19,151,0,Pocahontas County,19,1900
19,153,0,Polk County,19,1490
19,155,0,Pottawattamie County,19,2100
19,157,0,Poweshiek County,19,1200
19,159,0,Ringgold County,19,1800
19,161,0,Sac County,19,1900
19,163,0,Scott County,19,900
19,165,0,Shelby County,19,2100
19,167,0,Sioux County,19,100
19,169,0,Story County,19,1300
19,171,0,Tama County,19,1200
19,173,0,Taylor County,19,1800
19,175,0,Union County,19,1800
19,177,0,Van Buren County,19,2200
19,179,0,Wapello County,19,2200
19,181,0,Warren County,19,1490
19,183,0,Washington County,19,2200
19,185,0,Wayne County,19,1800
19,187,0,Webster County,19,600
19,189,0,Winnebago County,19,200
19,191,0,Winneshiek County,19,400
19,193,0,Woodbury County,19,2000
19,195,0,Worth County,19,200
19,197,0,Wright County,19,600
20,1,0,Allen County,20,1400
20,3,0,Anderson County,20,1400
20,5,0,Atchison County,20,400
20,7,0,Barber County,20,990
20,9,0,Barton County,20,990
20,11,0,Bourbon County,20,1400
20,13,0,Brown County,20,800
20,15,0,Butler County,20,1300
20,17,0,Chase County,20,990
20,19,0,Chautauqua County,20,990
20,21,0,Cherokee County,20,1500
20,23,0,Cheyenne County,20,100
20,25,0,Clark County,20,1200
20,27,0,Clay County,20,200
20,29,0,Cloud County,20,200
20,31,0,Coffey County,20,990
20,33,0,Comanche County,20,990
20,35,0,Cowley County,20,990
20,37,0,Crawford County,20,1500
20,39,0,Decatur County,20,100
20,41,0,Dickinson County,20,200
20,43,0,Doniphan County,20,400
20,45,0,Douglas County,20,700
20,47,0,Edwards County,20,990
20,49,0,Elk County,20,990
20,51,0,Ellis County,20,100
20,53,0,Ellsworth County,20,200
20,55,0,Finney County,20,1200
20,57,0,Ford County,20,1200
20,59,0,Franklin County,20,1400
20,61,0,Geary County,20,300
20,63,0,Gove County,20,100
20,65,0,Graham County,20,100
20,67,0,Grant County,20,1200
20,69,0,Gray County,20,1200
20,71,0,Greeley County,20,100
20,73,0,Greenwood County,20,990
20,75,0,Hamilton County,20,1200
20,77,0,Harper County,20,990
20,79,0,Harvey County,20,1300
20,81,0,Haskell County,20,1200
20,83,0,Hodgeman County,20,1200
20,85,0,Jackson County,20,800
20,87,0,Jefferson County,20,400
20,89,0,Jewell County,20,200
20,91,0,Johnson County,20,600
20,93,0,Kearny County,20,1200
20,95,0,Kingman County,20,990
20,97,0,Kiowa County,20,990
20,99,0,Labette County,20,1500
20,101,0,Lane County,20,100
20,103,0,Leavenworth County,20,400
20,105,0,Lincoln County,20,200
20,107,0,Linn County,20,1400
20,109,0,Logan County,20,100
20,111,0,Lyon County,20,990
20,113,0,McPherson County,20,1000
20,115,0,Marion County,20,990
20,117,0,Marshall County,20,200
20,119,0,Meade County,20,1200
20,121,0,Miami County,20,1400
20,123,0,Mitchell County,20,200
20,125,0,Montgomery County,20,1500
20,127,0,Morris County,20,990
20,129,0,Morton County,20,1200
20,131,0,Nemaha County,20,200
20,133,0,Neosho County,20,1500
20,135,0,Ness County,20,100
20,137,0,Norton County,20,100
20,139,0,Osage County,20,800
20,141,0,Osborne County,20,100
20,143,0,Ottawa County,20,200
20,145,0,Pawnee County,20,990
20,147,0,Phillips County,20,100
20,149,0,Pottawatomie County,20,300
20,151,0,Pratt County,20,990
20,153,0,Rawlins County,20,100
20,155,0,Reno County,20,1000
20,157,0,Republic County,20,200
20,159,0,Rice County,20,1000
20,161,0,Riley County,20,300
20,163,0,Rooks County,20,100
20,165,0,Rush County,20,990
20,167,0,Russell County,20,100
20,169,0,Saline County,20,200
20,171,0,Scott County,20,100
20,173,0,Sedgwick County,20,1300
20,175,0,Seward County,20,1200
20,177,0,Shawnee County,20,800
20,179,0,Sheridan County,20,100
20,181,0,Sherman County,20,100
20,183,0,Smith County,20,100
20,185,0,Stafford County,20,990
20,187,0,Stanton County,20,1200
20,189,0,Stevens County,20,1200
20,191,0,Sumner County,20,990
20,193,0,Thomas County,20,100
20,195,0,Trego County,20,100
20,197,0,Wabaunsee County,20,800
20,199,0,Wallace County,20,100
20,201,0,Washington County,20,200
20,203,0,Wichita County,20,100
20,205,0,Wilson County,20,990
20,207,0,Woodson County,20,990
20,209,0,Wyandotte County,20,500
21,1,0,Adair County,21,600
21,3,0,Allen County,21,400
21,5,0,Anderson County,21,2000
21,7,0,Ballard County,21,100
21,9,0,Barren County,21,400
21,11,0,Bath County,21,2700
21,13,0,Bell County,21,900
21,15,0,Boone County,21,2500
21,17,0,Bourbon County,21,2300
21,19,0,Boyd County,21,2800
21,21,0,Boyle County,21,2100
21,23,0,Bracken County,21,2700
21,25,0,Breathitt County,21,1000
21,27,0,Breckinridge County,21,1290
21,29,0,Bullitt County,21,1690
21,31,0,Butler County,21,400
21,33,0,Caldwell County,21,200
21,35,0,Calloway County,21,100
21,37,0,Campbell County,21,2600
21,39,0,Carlisle County,21,100
21,41,0,Carroll County,21,2600
21,43,0,Carter County,21,2800
21,45,0,Casey County,21,600
21,47,0,Christian County,21,300
21,49,0,Clark County,21,2300
21,51,0,Clay County,21,800
21,53,0,Clinton County,21,600
21,55,0,Crittenden County,21,200
21,57,0,Cumberland County,21,600
21,59,0,Daviess County,21,1500
21,61,0,Edmonson County,21,400
21,63,0,Elliott County,21,2800
21,65,0,Estill County,21,2200
21,67,0,Fayette County,21,1900
21,69,0,Fleming County,21,2700
21,71,0,Floyd County,21,1100
21,73,0,Franklin County,21,2000
21,75,0,Fulton County,21,100
21,77,0,Gallatin County,21,2600
21,79,0,Garrard County,21,2100
21,81,0,Grant County,21,2600
21,83,0,Graves County,21,100
21,85,0,Grayson County,21,1290
21,87,0,Green County,21,600
21,89,0,Greenup County,21,2800
21,91,0,Hancock County,21,1500
21,93,0,Hardin County,21,1290
21,95,0,Harlan County,21,900
21,97,0,Harrison County,21,2300
21,99,0,Hart County,21,400
21,101,0,Henderson County,21,1400
21,103,0,Henry County,21,1690
21,105,0,Hickman County,21,100
21,107,0,Hopkins County,21,200
21,109,0,Jackson County,21,800
21,111,0,Jefferson County,21,1700
21,113,0,Jessamine County,21,2100
21,115,0,Johnson County,21,1100
21,117,0,Kenton County,21,2400
21,119,0,Knott County,21,1000
21,121,0,Knox County,21,900
21,123,0,Larue County,21,1290
21,125,0,Laurel County,21,800
21,127,0,Lawrence County,21,2800
21,129,0,Lee County,21,1000
21,131,0,Leslie County,21,1000
21,133,0,Letcher County,21,1000
21,135,0,Lewis County,21,2700
21,137,0,Lincoln County,21,2100
21,139,0,Livingston County,21,200
21,141,0,Logan County,21,400
21,143,0,Lyon County,21,300
21,145,0,McCracken County,21,100
21,147,0,McCreary County,21,700
21,149,0,McLean County,21,1400
21,151,0,Madison County,21,2200
21,153,0,Magoffin County,21,1100
21,155,0,Marion County,21,1290
21,157,0,Marshall County,21,100
21,159,0,Martin County,21,1100
21,161,0,Mason County,21,2700
21,163,0,Meade County,21,1290
21,165,0,Menifee County,21,2700
21,167,0,Mercer County,21,2000
21,169,0,Metcalfe County,21,400
21,171,0,Monroe County,21,400
21,173,0,Montgomery County,21,2700
21,175,0,Morgan County,21,2700
21,177,0,Muhlenberg County,21,200
21,179,0,Nelson County,21,1290
21,181,0,Nicholas County,21,2300
21,183,0,Ohio County,21,1400
21,185,0,Oldham County,21,1690
21,187,0,Owen County,21,2600
21,189,0,Owsley County,21,1000
21,191,0,Pendleton County,21,2600
21,193,0,Perry County,21,1000
21,195,0,Pike County,21,1100
21,197,0,Powell County,21,2200
21,199,0,Pulaski County,21,700
21,201,0,Robertson County,21,2700
21,203,0,Rockcastle County,21,800
21,205,0,Rowan County,21,2700
21,207,0,Russell County,21,600
21,209,0,Scott County,21,2300
21,211,0,Shelby County,21,1690
21,213,0,Simpson County,21,400
21,215,0,Spencer County,21,1690
21,217,0,Taylor County,21,600
21,219,0,Todd County,21,300
21,221,0,Trigg County,21,300
21,223,0,Trimble County,21,1690
21,225,0,Union County,21,1400
21,227,0,Warren County,21,500
21,229,0,Washington County,21,1290
21,231,0,Wayne County,21,700
21,233,0,Webster County,21,1400
21,235,0,Whitley County,21,900
21,237,0,Wolfe County,21,1000
21,239,0,Woodford County,21,2000
22,1,0,Acadia Parish,22,1100
22,3,0,Allen Parish,22,890
22,5,0,Ascension Parish,22,1600
22,7,0,Assumption Parish,22,2000
22,9,0,Avoyelles Parish,22,600
22,11,0,Beauregard Parish,22,890
22,13,0,Bienville Parish,22,300
22,15,0,Bossier Parish,22,200
22,17,0,Caddo Parish,22,100
22,19,0,Calcasieu Parish,22,890
22,21,0,Caldwell Parish,22,500
22,23,0,Cameron Parish,22,890
22,25,0,Catahoula Parish,22,600
22,27,0,Claiborne Parish,22,300
22,29,0,Concordia Parish,22,600
22,31,0,De Soto Parish,22,300
22,33,0,East Baton Rouge Parish,22,1500
22,35,0,East Carroll Parish,22,500
22,37,0,East Feliciana Parish,22,1400
22,39,0,Evangeline Parish,22,1000
22,41,0,Franklin Parish,22,500
22,43,0,Grant Parish,22,600
22,45,0,Iberia Parish,22,1300
22,47,0,Iberville Parish,22,1400
22,49,0,Jackson Parish,22,500
22,51,0,Jefferson Parish,22,2390
22,53,0,Jefferson Davis Parish,22,890
22,55,0,Lafayette Parish,22,1200
22,57,0,Lafourche Parish,22,2000
22,59,0,LaSalle Parish,22,600
22,61,0,Lincoln Parish,22,300
22,63,0,Livingston Parish,22,1700
22,65,0,Madison Parish,22,500
22,67,0,Morehouse Parish,22,500
22,69,0,Natchitoches Parish,22,300
22,71,0,Orleans Parish,22,2400
22,73,0,Ouachita Parish,22,400
22,75,0,Plaquemines Parish,22,2390
22,77,0,Pointe Coupee Parish,22,1400
22,79,0,Rapides Parish,22,700
22,81,0,Red River Parish,22,300
22,83,0,Richland Parish,22,500
22,85,0,Sabine Parish,22,300
22,87,0,St. Bernard Parish,22,2390
22,89,0,St. Charles Parish,22,1900
22,91,0,St. Helena Parish,22,1700
22,93,0,St. James Parish,22,1900
22,95,0,St. John the Baptist Parish,22,1900
22,97,0,St. Landry Parish,22,1000
22,99,0,St. Martin Parish,22,1300
22,101,0,St. Mary Parish,22,1300
22,103,0,St. Tammany Parish,22,2200
22,105,0,Tangipahoa Parish,22,1800
22,107,0,Tensas Parish,22,500
22,109,0,Terrebonne Parish,22,2100
22,111,0,Union Parish,22,500
22,113,0,Vermilion Parish,22,1100
22,115,0,Vernon Parish,22,700
22,117,0,Washington Parish,22,1800
22,119,0,Webster Parish,22,200
22,121,0,West Baton Rouge Parish,22,1400
22,123,0,West Carroll Parish,22,500
22,125,0,West Feliciana Parish,22,1400
22,127,0,Winn Parish,22,600
23,1,2060,Auburn city,23,600
23,1,19105,Durham town,23,600
23,1,29255,Greene town,23,600
23,1,38565,Leeds town,23,600
23,1,38740,Lewiston city,23,600
23,1,40035,Lisbon town,23,600
23,1,40665,Livermore town,23,600
23,1,40770,Livermore Falls town,23,600
23,1,44585,Mechanic Falls town,23,600
23,1,46160,Minot town,23,600
23,1,60020,Poland town,23,600
23,1,64570,Sabattus town,23,600
23,1,77800,Turner town,23,600
23,1,79585,Wales town,23,600
23,3,800,Allagash town,23,100
23,3,1220,Amity town,23,100
23,3,1710,Ashland town,23,100
23,3,2760,Bancroft town,23,100
23,3,5385,Blaine town,23,100
23,3,7065,Bridgewater town,23,100
23,3,10565,Caribou city,23,100
23,3,11020,Cary plantation,23,100
23,3,11300,Castle Hill town,23,100
23,3,11335,Caswell town,23,100
23,3,11785,Central Aroostook UT,23,100
23,3,12000,Chapman town,23,100
23,3,13900,Connor UT,23,100
23,3,15395,Crystal town,23,100
23,3,15990,Cyr plantation,23,100
23,3,19210,Dyer Brook town,23,100
23,3,19420,Eagle Lake town,23,100
23,3,21380,Easton town,23,100
23,3,25615,Fort Fairfield town,23,100
23,3,25755,Fort Kent town,23,100
23,3,26735,Frenchville town,23,100
23,3,27120,Garfield plantation,23,100
23,3,27855,Glenwood plantation,23,100
23,3,28590,Grand Isle town,23,100
23,3,30690,Hamlin town,23,100
23,3,30725,Hammond town,23,100
23,3,32195,Haynesville town,23,100
23,3,32685,Hersey town,23,100
23,3,33385,Hodgdon town,23,100
23,3,33980,Houlton town,23,100
23,3,35065,Island Falls town,23,100
23,3,39300,Limestone town,23,100
23,3,39965,Linneus town,23,100
23,3,40595,Littleton town,23,100
23,3,41715,Ludlow town,23,100
23,3,42450,Macwahoc plantation,23,100
23,3,42520,Madawaska town,23,100
23,3,43255,Mapleton town,23,100
23,3,43710,Mars Hill town,23,100
23,3,43990,Masardis town,23,100
23,3,45180,Merrill town,23,100
23,3,46685,Monticello town,23,100
23,3,47175,Moro plantation,23,100
23,3,48120,Nashville plantation,23,100
23,3,48575,New Canada town,23,100
23,3,48960,New Limerick town,23,100
23,3,49415,New Sweden town,23,100
23,3,53602,Northwest Aroostook UT,23,100
23,3,54385,Oakfield town,23,100
23,3,55435,Orient town,23,100
23,3,56205,Oxbow plantation,23,100
23,3,57936,Penobscot Indian Island Reservation,23,100
23,3,58060,Perham town,23,100
23,3,60300,Portage Lake town,23,100
23,3,60825,Presque Isle city,23,100
23,3,62400,Reed plantation,23,100
23,3,64780,St. Agatha town,23,100
23,3,65025,St. Francis town,23,100
23,3,65200,St. John plantation,23,100
23,3,67790,Sherman town,23,100
23,3,69260,Smyrna town,23,100
23,3,69930,South Aroostook UT,23,100
23,3,73472,Square Lake UT,23,100
23,3,74405,Stockholm town,23,100
23,3,78570,Van Buren town,23,100
23,3,79270,Wade town,23,100
23,3,79865,Wallagrass town,23,100
23,3,80285,Washburn town,23,100
23,3,82770,Westfield town,23,100
23,3,83540,Westmanland town,23,100
23,3,83785,Weston town,23,100
23,3,86865,Winterville plantation,23,100
23,3,87215,Woodland town,23,100
23,5,2655,Baldwin town,23,790
23,5,7170,Bridgton town,23,790
23,5,8430,Brunswick town,23,790
23,5,10180,Cape Elizabeth town,23,790
23,5,11125,Casco town,23,790
23,5,12300,Chebeague Island town,23,790
23,5,15430,Cumberland town,23,790
23,5,24495,Falmouth town,23,790
23,5,26525,Freeport town,23,790
23,5,27025,Frye Island town,23,790
23,5,28240,Gorham town,23,790
23,5,28870,Gray town,23,790
23,5,31390,Harpswell town,23,790
23,5,31600,Harrison town,23,790
23,5,41067,Long Island town,23,790
23,5,48085,Naples town,23,790
23,5,48820,New Gloucester town,23,790
23,5,53860,North Yarmouth town,23,790
23,5,60545,Portland city,23,790
23,5,60685,Pownal town,23,790
23,5,61945,Raymond town,23,790
23,5,66145,Scarborough town,23,790
23,5,66775,Sebago town,23,790
23,5,71990,South Portland city,23,790
23,5,73670,Standish town,23,790
23,5,82105,Westbrook city,23,790
23,5,86025,Windham town,23,790
23,5,87845,Yarmouth town,23,790
23,7,2235,Avon town,23,200
23,7,10740,Carrabassett Valley town,23,200
23,7,10915,Carthage town,23,200
23,7,12595,Chesterville town,23,200
23,7,14205,Coplin plantation,23,200
23,7,16165,Dallas plantation,23,200
23,7,19865,East Central Franklin UT,23,200
23,7,24005,Eustis town,23,200
23,7,24775,Farmington town,23,200
23,7,34820,Industry town,23,200
23,7,35625,Jay town,23,200
23,7,37025,Kingfield town,23,200
23,7,49345,New Sharon town,23,200
23,7,49520,New Vineyard town,23,200
23,7,51400,North Franklin UT,23,200
23,7,58445,Phillips town,23,200
23,7,61840,Rangeley town,23,200
23,7,61875,Rangeley plantation,23,200
23,7,65655,Sandy River plantation,23,200
23,7,70760,South Franklin UT,23,200
23,7,74825,Strong town,23,200
23,7,75980,Temple town,23,200
23,7,81300,Weld town,23,200
23,7,82235,West Central Franklin UT,23,200
23,7,85850,Wilton town,23,200
23,7,87680,Wyman UT,23,200
23,9,1185,Amherst town,23,500
23,9,2165,Aurora town,23,500
23,9,2865,Bar Harbor town,23,500
23,9,5700,Blue Hill town,23,500
23,9,7800,Brooklin town,23,500
23,9,7975,Brooksville town,23,500
23,9,8815,Bucksport town,23,500
23,9,11265,Castine town,23,500
23,9,11800,Central Hancock UT,23,500
23,9,14905,Cranberry Isles town,23,500
23,9,16935,Dedham town,23,500
23,9,17145,Deer Isle town,23,500
23,9,19770,Eastbrook town,23,500
23,9,20405,East Hancock UT,23,500
23,9,23200,Ellsworth city,23,500
23,9,26350,Franklin town,23,500
23,9,26595,Frenchboro town,23,500
23,9,28450,Gouldsboro town,23,500
23,9,28975,Great Pond town,23,500
23,9,30970,Hancock town,23,500
23,9,38180,Lamoine town,23,500
23,9,43430,Mariaville town,23,500
23,9,43578,Marshall Island UT,23,500
23,9,47630,Mount Desert town,23,500
23,9,53620,Northwest Hancock UT,23,500
23,9,55505,Orland town,23,500
23,9,55855,Osborn town,23,500
23,9,55890,Otis town,23,500
23,9,57920,Penobscot town,23,500
23,9,67300,Sedgwick town,23,500
23,9,69750,Sorrento town,23,500
23,9,72865,Southwest Harbor town,23,500
23,9,74580,Stonington town,23,500
23,9,74965,Sullivan town,23,500
23,9,75280,Surry town,23,500
23,9,75455,Swans Island town,23,500
23,9,77345,Tremont town,23,500
23,9,77415,Trenton town,23,500
23,9,78925,Verona Island town,23,500
23,9,80040,Waltham town,23,500
23,9,86655,Winter Harbor town,23,500
23,11,590,Albion town,23,400
23,11,2100,Augusta city,23,400
23,11,4020,Belgrade town,23,400
23,11,4475,Benton town,23,400
23,11,12350,Chelsea town,23,400
23,11,12735,China town,23,400
23,11,13470,Clinton town,23,400
23,11,24670,Farmingdale town,23,400
23,11,24950,Fayette town,23,400
23,11,27085,Gardiner city,23,400
23,11,30550,Hallowell city,23,400
23,11,40175,Litchfield town,23,400
23,11,43080,Manchester town,23,400
23,11,46405,Monmouth town,23,400
23,11,47770,Mount Vernon town,23,400
23,11,54560,Oakland town,23,400
23,11,59110,Pittston town,23,400
23,11,61700,Randolph town,23,400
23,11,62190,Readfield town,23,400
23,11,63835,Rome town,23,400
23,11,68385,Sidney town,23,400
23,11,78190,Unity UT,23,400
23,11,78745,Vassalboro town,23,400
23,11,79025,Vienna town,23,400
23,11,80740,Waterville city,23,400
23,11,80880,Wayne town,23,400
23,11,82945,West Gardiner town,23,400
23,11,86165,Windsor town,23,400
23,11,86515,Winslow town,23,400
23,11,86970,Winthrop town,23,400
23,13,1465,Appleton town,23,500
23,13,9725,Camden town,23,500
23,13,15125,Criehaven UT,23,500
23,13,15780,Cushing town,23,500
23,13,26805,Friendship town,23,500
23,13,33840,Hope town,23,500
23,13,35135,Isle au Haut town,23,500
23,13,44165,Matinicus Isle plantation,23,500
23,13,47962,Muscle Ridge Islands UT,23,500
23,13,51620,North Haven town,23,500
23,13,56135,Owls Head town,23,500
23,13,63590,Rockland city,23,500
23,13,63660,Rockport town,23,500
23,13,65130,St. George town,23,500
23,13,72585,South Thomaston town,23,500
23,13,76365,Thomaston town,23,500
23,13,78115,Union town,23,500
23,13,79130,Vinalhaven town,23,500
23,13,80215,Warren town,23,500
23,13,80425,Washington town,23,500
23,15,1010,Alna town,23,500
23,15,6050,Boothbay town,23,500
23,15,6120,Boothbay Harbor town,23,500
23,15,6855,Bremen town,23,500
23,15,7485,Bristol town,23,500
23,15,16235,Damariscotta town,23,500
23,15,18475,Dresden town,23,500
23,15,22675,Edgecomb town,23,500
23,15,32715,Hibberts gore,23,500
23,15,35695,Jefferson town,23,500
23,15,41280,Louds Island UT,23,500
23,15,46335,Monhegan plantation,23,500
23,15,48645,Newcastle town,23,500
23,15,49660,Nobleboro town,23,500
23,15,69645,Somerville town,23,500
23,15,70240,South Bristol town,23,500
23,15,71955,Southport town,23,500
23,15,79550,Waldoboro town,23,500
23,15,84140,Westport Island town,23,500
23,15,85010,Whitefield town,23,500
23,15,87075,Wiscasset town,23,500
23,17,1325,Andover town,23,200
23,17,4825,Bethel town,23,200
23,17,8150,Brownfield town,23,200
23,17,8710,Buckfield town,23,200
23,17,9550,Byron town,23,200
23,17,10005,Canton town,23,200
23,17,17250,Denmark town,23,200
23,17,17740,Dixfield town,23,200
23,17,26910,Fryeburg town,23,200
23,17,27505,Gilead town,23,200
23,17,29710,Greenwood town,23,200
23,17,31110,Hanover town,23,200
23,17,31670,Hartford town,23,200
23,17,32370,Hebron town,23,200
23,17,33315,Hiram town,23,200
23,17,39422,Lincoln plantation,23,200
23,17,41365,Lovell town,23,200
23,17,42835,Magalloway plantation,23,200
23,17,45285,Mexico town,23,200
23,17,46105,Milton UT,23,200
23,17,49275,Newry town,23,200
23,17,52575,North Oxford UT,23,200
23,17,54000,Norway town,23,200
23,17,55960,Otisfield town,23,200
23,17,56310,Oxford town,23,200
23,17,56625,Paris town,23,200
23,17,58270,Peru town,23,200
23,17,60405,Porter town,23,200
23,17,64185,Roxbury town,23,200
23,17,64290,Rumford town,23,200
23,17,71755,South Oxford UT,23,200
23,17,74510,Stoneham town,23,200
23,17,74685,Stow town,23,200
23,17,75035,Sumner town,23,200
23,17,75595,Sweden town,23,200
23,17,78465,Upton town,23,200
23,17,80635,Waterford town,23,200
23,17,83890,West Paris town,23,200
